non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,hour,day_type,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month
0.6587,14.4,9.4,16.7,41.0,61.0,67.0,0.0,0.0,346.0,0.0,0.0,583.0,0.21,0.21,0.21,15,3,0.21,17.2,212.17084,0.15648067,60.0,315.0,374.0,1
1.09885,13.3,9.4,16.1,45.0,61.0,70.0,0.0,0.0,212.0,0.0,0.0,523.0,0.21,0.21,0.21,16,3,0.21,16.7,75.11667,0.16427857,67.0,186.0,300.0,1
1.6676,13.3,7.8,15.6,45.0,71.0,78.0,0.0,0.0,51.0,0.0,0.0,201.0,0.21,0.21,0.21,17,3,0.21,15.6,0.0,0.17525671,72.0,48.0,39.0,1
2.018525,12.2,8.3,14.4,90.0,66.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,18,3,0.21,15.0,0.0,0.17540121,70.0,0.0,0.0,1
2.36945,11.1,8.9,14.4,53.0,66.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,19,3,0.21,15.0,0.0,0.16797373,39.0,0.0,0.0,1
2.0226333,8.9,8.9,13.9,63.0,68.0,83.0,0.0,46.0,0.0,0.0,215.0,0.0,0.21,0.21,0.21,20,3,0.21,15.0,0.0,0.16187522,38.0,0.0,0.0,1
2.5322165,9.4,11.7,13.3,61.0,57.0,87.0,0.0,150.0,0.0,0.0,153.0,0.0,0.21,0.21,0.21,21,3,0.21,14.4,0.0,0.14798953,41.0,0.0,0.0,1
1.50945,9.4,12.8,12.2,61.0,64.0,90.0,0.0,231.0,0.0,0.0,67.0,0.0,0.21,0.21,0.21,22,3,0.21,13.3,0.0,0.13372031,45.0,0.0,0.0,1
2.15785,7.8,15.6,12.2,71.0,75.0,90.0,0.0,295.0,0.0,0.0,209.0,0.0,0.21,0.21,0.21,23,3,0.21,13.3,0.0,0.13403319,45.0,0.0,0.0,1
0.887875,8.3,16.1,11.1,66.0,75.0,93.0,0.0,543.0,0.0,0.0,739.0,0.0,0.21,0.21,0.21,24,3,0.21,12.2,0.0,0.12250262,90.0,0.0,0.0,1
0.8160833,8.9,17.2,11.7,66.0,65.0,90.0,0.0,525.0,0.0,0.0,591.0,0.0,0.21,0.21,0.21,1,4,0.21,11.1,0.0,0.121032305,53.0,0.0,0.0,1
0.49021667,8.9,17.8,11.1,68.0,65.0,93.0,46.0,474.0,0.0,215.0,640.0,0.0,0.21,0.21,0.21,2,4,0.21,8.9,0.0,0.113936886,63.0,0.0,0.0,1
0.48808333,11.7,16.7,10.0,57.0,67.0,93.0,150.0,346.0,0.0,153.0,583.0,0.0,0.21,0.21,0.21,3,4,0.21,9.4,0.0,0.11315935,61.0,0.0,0.0,1
0.48605,12.8,16.1,9.4,64.0,70.0,96.0,231.0,212.0,0.0,67.0,523.0,0.0,0.21,0.21,0.21,4,4,0.21,9.4,0.0,0.11173538,61.0,0.0,0.0,1
0.4845,15.6,15.6,9.4,75.0,78.0,93.0,295.0,51.0,0.0,209.0,201.0,0.0,0.21,0.21,0.21,5,4,0.21,7.8,0.0,0.11531475,71.0,0.0,0.0,1
0.65898335,16.1,14.4,9.4,75.0,81.0,89.0,543.0,0.0,0.0,739.0,0.0,0.0,0.21,0.21,0.21,6,4,0.21,8.3,0.0,0.12920313,66.0,0.0,0.0,1
0.8890167,17.2,14.4,8.3,65.0,84.0,93.0,525.0,0.0,0.0,591.0,0.0,0.0,0.21,0.21,0.21,7,4,0.21,8.9,0.0,0.13307787,66.0,0.0,0.0,1
0.60826665,17.8,13.9,8.9,65.0,83.0,89.0,474.0,0.0,39.0,640.0,0.0,61.0,0.21,0.21,0.21,8,4,0.21,8.9,7.2,0.13354206,68.0,46.0,215.0,1
0.40946665,16.7,13.3,11.1,67.0,87.0,83.0,346.0,0.0,178.0,583.0,0.0,363.0,0.21,0.21,0.21,9,4,0.21,11.7,15.570833,0.13313751,57.0,150.0,153.0,1
0.67795,16.1,12.2,13.9,70.0,90.0,72.0,212.0,0.0,334.0,523.0,0.0,532.0,0.21,0.21,0.21,10,4,0.21,12.8,25.908333,0.13484694,64.0,231.0,67.0,1
0.8612,15.6,12.2,15.6,78.0,90.0,70.0,51.0,0.0,459.0,201.0,0.0,624.0,0.21,0.21,0.21,11,4,0.21,15.6,28.766666,0.14148444,75.0,295.0,209.0,1
1.16215,14.4,11.1,15.6,81.0,93.0,70.0,0.0,0.0,535.0,0.0,0.0,644.0,0.21,0.21,0.21,12,4,0.21,16.1,42.904167,0.14161593,75.0,543.0,739.0,1
1.1573334,14.4,11.7,16.1,84.0,90.0,58.0,0.0,0.0,535.0,0.0,0.0,655.0,0.21,0.21,0.21,13,4,0.21,17.2,37.145832,0.14797679,65.0,525.0,591.0,1
0.3828,13.9,11.1,16.7,83.0,93.0,70.0,0.0,0.0,469.0,0.0,0.0,618.0,0.21,0.21,0.21,14,4,0.21,17.8,3.7875,0.15104711,65.0,474.0,640.0,1
1.1239834,13.3,10.0,16.7,87.0,93.0,75.0,0.0,0.0,344.0,0.0,0.0,544.0,0.21,0.21,0.21,15,4,0.21,16.7,2.8208334,0.15806781,67.0,346.0,583.0,1
1.1325166,12.2,9.4,16.1,90.0,96.0,70.0,0.0,0.0,186.0,0.0,0.0,374.0,0.21,0.21,0.21,16,4,0.21,16.1,0.21666667,0.15463835,70.0,212.0,523.0,1
1.5847833,12.2,9.4,15.0,90.0,93.0,75.0,0.0,0.0,43.0,0.0,0.0,73.0,0.21,0.21,0.21,17,4,0.21,15.6,0.0,0.16744974,78.0,51.0,201.0,1
1.65621998,11.1,9.4,13.9,93.0,89.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,18,4,0.21,14.4,0.0,0.16334033,81.0,0.0,0.0,1
1.72765666,11.7,8.3,13.3,90.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,19,4,0.21,14.4,0.0,0.15532124,84.0,0.0,0.0,1
1.79909334,11.1,8.9,13.3,93.0,89.0,93.0,0.0,39.0,0.0,0.0,61.0,0.0,0.21,0.21,0.21,20,4,0.21,13.9,0.0,0.14548133,83.0,0.0,0.0,1
1.87053002,10.0,11.1,13.3,93.0,83.0,83.0,0.0,178.0,0.0,0.0,363.0,0.0,0.21,0.21,0.21,21,4,0.21,13.3,0.0,0.13070835,87.0,0.0,0.0,1
1.9419667,9.4,13.9,12.8,96.0,72.0,90.0,0.0,334.0,0.0,0.0,532.0,0.0,0.21,0.21,0.21,22,4,0.21,12.2,0.0,0.11232303,90.0,0.0,0.0,1
2.3517168,9.4,15.6,12.2,93.0,70.0,93.0,0.0,459.0,0.0,0.0,624.0,0.0,0.21,0.21,0.21,23,4,0.21,12.2,0.0,0.10865479,90.0,0.0,0.0,1
0.78796667,9.4,15.6,11.7,89.0,70.0,62.0,0.0,535.0,0.0,0.0,644.0,0.0,0.21,0.21,0.21,24,4,0.21,11.1,0.0,0.11161401,93.0,0.0,0.0,1
0.6972333,8.3,16.1,10.6,93.0,58.0,93.0,0.0,535.0,0.0,0.0,655.0,0.0,0.21,0.21,0.21,1,5,0.21,11.7,0.0,0.10920225,90.0,0.0,0.0,1
0.38721666,8.9,16.7,10.0,89.0,70.0,93.0,39.0,469.0,0.0,61.0,618.0,0.0,0.21,0.21,0.21,2,5,0.21,11.1,0.0,0.10723262,93.0,0.0,0.0,1
0.38775,11.1,16.7,10.0,83.0,75.0,93.0,178.0,344.0,0.0,363.0,544.0,0.0,0.21,0.21,0.21,3,5,0.21,10.0,0.0,0.10750421,93.0,0.0,0.0,1
0.38706666,13.9,16.1,8.9,72.0,70.0,96.0,334.0,186.0,0.0,532.0,374.0,0.0,0.21,0.21,0.21,4,5,0.21,9.4,0.0,0.10744254,96.0,0.0,0.0,1
0.38433334,15.6,15.0,9.4,70.0,75.0,93.0,459.0,43.0,0.0,624.0,73.0,0.0,0.21,0.21,0.21,5,5,0.21,9.4,0.0,0.120967016,93.0,0.0,0.0,1
0.7190167,15.6,13.9,10.0,70.0,78.0,86.0,535.0,0.0,0.0,644.0,0.0,0.0,0.21,0.21,0.21,6,5,0.21,9.4,0.0,0.13832287,89.0,0.0,0.0,1
0.77245,16.1,13.3,10.0,58.0,93.0,83.0,535.0,0.0,0.0,655.0,0.0,0.0,0.21,0.21,0.21,7,5,0.21,8.3,0.0,0.14214149,93.0,0.0,0.0,1
0.71275,16.7,13.3,10.0,70.0,93.0,86.0,469.0,0.0,49.0,618.0,0.0,223.0,0.21,0.21,0.21,8,5,0.21,8.9,78.183334,0.1411621,89.0,39.0,61.0,1
1.0485333,16.7,13.3,11.1,75.0,83.0,83.0,344.0,0.0,210.0,544.0,0.0,589.0,0.21,0.21,0.21,9,5,0.21,11.1,140.42084,0.14476545,83.0,178.0,363.0,1
0.35068333,16.1,12.8,13.9,70.0,90.0,75.0,186.0,0.0,375.0,374.0,0.0,741.0,0.21,0.21,0.21,10,5,0.21,13.9,182.47084,0.14214268,72.0,334.0,532.0,1
0.98223335,15.0,12.2,16.1,75.0,93.0,60.0,43.0,0.0,501.0,73.0,0.0,814.0,0.21,0.21,0.21,11,5,0.21,15.6,371.78333,0.13988277,70.0,459.0,624.0,1
0.29803333,13.9,11.7,18.3,78.0,62.0,47.0,0.0,0.0,570.0,0.0,0.0,847.0,0.21,0.21,0.21,12,5,0.21,15.6,280.0125,0.13648802,70.0,535.0,644.0,1
0.97823334,13.3,10.6,20.0,93.0,93.0,42.5,0.0,0.0,575.0,0.0,0.0,853.0,0.21,0.21,0.21,13,5,0.21,16.1,271.34167,0.13642898,58.0,535.0,655.0,1
0.30136666,13.3,10.0,20.6,93.0,93.0,38.0,0.0,0.0,510.0,0.0,0.0,822.0,0.21,0.21,0.21,14,5,0.21,16.7,76.4625,0.13970846,70.0,469.0,618.0,1
1.2488166,13.3,10.0,19.4,83.0,93.0,61.0,0.0,0.0,382.0,0.0,0.0,742.0,0.21,0.21,0.21,15,5,0.21,16.7,115.166664,0.14170112,75.0,344.0,544.0,1
1.3928,12.8,8.9,17.8,90.0,96.0,70.0,0.0,0.0,219.0,0.0,0.0,597.0,0.21,0.21,0.21,16,5,0.21,16.1,111.9875,0.15199134,70.0,186.0,374.0,1
2.1033667,12.2,9.4,16.1,93.0,93.0,78.0,0.0,0.0,55.0,0.0,0.0,255.0,0.21,0.21,0.21,17,5,0.21,15.0,0.0,0.16745493,75.0,43.0,73.0,1
2.8139334,11.7,10.0,13.9,62.0,86.0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21,0.21,0.21,18,5,0.21,13.9,0.0,0.17209402,78.0,0.0,0.0,1
2.3115666,10.6,10.0,13.9,93.0,83.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,19,5,0.21,13.3,0.0,0.16990237,93.0,0.0,0.0,1
2.23006665,10.0,10.0,13.9,93.0,86.0,93.0,0.0,49.0,0.0,0.0,223.0,0.0,0.21,0.21,0.21,20,5,0.21,13.3,0.0,0.16595913,93.0,0.0,0.0,1
2.1485667,10.0,11.1,13.9,93.0,83.0,44.0,0.0,210.0,0.0,0.0,589.0,0.0,0.21,0.21,0.21,21,5,0.21,13.3,0.0,0.15663539,83.0,0.0,0.0,1
0.98705,8.9,13.9,13.3,96.0,75.0,44.0,0.0,375.0,0.0,0.0,741.0,0.0,0.21,0.21,0.21,22,5,0.21,12.8,0.0,0.1474222,90.0,0.0,0.0,1
0.8117,9.4,16.1,12.2,93.0,60.0,62.0,0.0,501.0,0.0,0.0,814.0,0.0,0.21,0.21,0.21,23,5,0.21,12.2,0.0,0.14609553,93.0,0.0,0.0,1
0.6386333,10.0,18.3,12.2,86.0,47.0,77.0,0.0,570.0,0.0,0.0,847.0,0.0,0.21,0.21,0.21,24,5,0.21,11.7,0.0,0.14750469,62.0,0.0,0.0,1
1.0217,10.0,20.0,11.7,83.0,42.5,53.0,0.0,575.0,0.0,0.0,853.0,0.0,0.21,0.21,0.21,1,6,0.21,10.6,0.0,0.1471853,93.0,0.0,0.0,1
0.99685,10.0,20.6,10.0,86.0,38.0,57.0,49.0,510.0,0.0,223.0,822.0,0.0,0.21,0.21,0.21,2,6,0.21,10.0,0.0,0.15007636,93.0,0.0,0.0,1
1.60015,11.1,19.4,9.4,83.0,61.0,58.0,210.0,382.0,0.0,589.0,742.0,0.0,0.21,0.21,0.21,3,6,0.21,10.0,0.0,0.153232,93.0,0.0,0.0,1
1.3597,13.9,17.8,8.9,75.0,70.0,61.0,375.0,219.0,0.0,741.0,597.0,0.0,0.21,0.21,0.21,4,6,0.21,8.9,0.0,0.1497389,96.0,0.0,0.0,1
0.4281,16.1,16.1,9.4,60.0,78.0,54.0,501.0,55.0,0.0,814.0,255.0,0.0,0.21,0.21,0.21,5,6,0.21,9.4,0.0,0.15278183,93.0,0.0,0.0,1
1.2626667,18.3,13.9,8.3,47.0,90.0,61.0,570.0,1.0,0.0,847.0,1.0,0.0,0.21,0.21,0.21,6,6,0.21,10.0,0.0,0.14794193,86.0,0.0,0.0,1
1.2519,20.0,13.9,8.3,42.5,93.0,61.0,575.0,0.0,0.0,853.0,0.0,0.0,0.21,0.21,0.21,7,6,0.21,10.0,0.0,0.14906187,83.0,0.0,0.0,1
0.40576667,20.6,13.9,9.4,38.0,93.0,59.0,510.0,0.0,55.0,822.0,0.0,316.0,0.21,0.21,0.21,8,6,0.21,10.0,43.070835,0.15431347,86.0,49.0,223.0,1
0.48095,19.4,13.9,12.2,61.0,44.0,53.0,382.0,0.0,196.0,742.0,0.0,548.0,0.21,0.21,0.21,9,6,0.21,11.1,174.98334,0.15640397,83.0,210.0,589.0,1
0.8323333,17.8,13.3,15.6,70.0,44.0,43.0,219.0,0.0,392.0,597.0,0.0,817.0,0.21,0.21,0.21,10,6,0.21,13.9,344.39584,0.16150409,75.0,375.0,741.0,1
1.1008,16.1,12.2,17.8,78.0,62.0,41.333333333333336,55.0,0.0,510.0,255.0,0.0,863.0,0.21,0.21,0.21,11,6,0.21,16.1,447.60666,0.16408922,60.0,501.0,814.0,1
0.98659164,13.9,12.2,19.4,90.0,77.0,39.666666666666664,1.0,0.0,587.0,1.0,0.0,904.0,0.21,0.21,0.21,12,6,0.21,18.3,448.50833,0.16402094,47.0,570.0,847.0,1
0.80745,13.9,11.7,21.1,93.0,53.0,38.0,0.0,0.0,531.0,0.0,0.0,808.0,0.21,0.21,0.21,13,6,0.21,20.0,215.20833,0.16353752,42.5,575.0,853.0,1
0.69093335,13.9,10.0,20.6,93.0,57.0,44.0,0.0,0.0,502.0,0.0,0.0,835.0,0.21,0.21,0.21,14,6,0.21,20.6,385.90417,0.16639102,38.0,510.0,822.0,1
0.8655667,13.9,9.4,19.4,44.0,58.0,47.0,0.0,0.0,375.0,0.0,0.0,719.0,0.21,0.21,0.21,15,6,0.21,19.4,378.7375,0.17284977,61.0,382.0,742.0,1
0.8560167,13.3,8.9,18.3,44.0,61.0,52.0,0.0,0.0,208.0,0.0,0.0,566.0,0.21,0.21,0.21,16,6,0.21,17.8,135.24583,0.17541865,70.0,219.0,597.0,1
1.353,12.2,9.4,17.2,62.0,54.0,60.0,0.0,0.0,59.0,0.0,0.0,178.0,0.21,0.21,0.21,17,6,0.21,16.1,0.0,0.18564677,78.0,55.0,255.0,1
1.85313335,12.2,8.3,13.9,77.0,61.0,90.0,0.0,0.0,3.0,0.0,0.0,2.0,0.21,0.21,0.21,18,6,0.21,13.9,0.0,0.18018375,90.0,1.0,1.0,1
2.3532667,11.7,8.3,13.9,53.0,61.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,19,6,0.21,13.9,0.0,0.1760384,93.0,0.0,0.0,1
1.8398,10.0,9.4,13.9,57.0,59.0,83.0,0.0,55.0,0.0,0.0,316.0,0.0,0.21,0.21,0.21,20,6,0.21,13.9,0.0,0.170166,93.0,0.0,0.0,1
0.67931664,9.4,12.2,13.9,58.0,53.0,87.0,0.0,196.0,0.0,0.0,548.0,0.0,0.21,0.21,0.21,21,6,0.21,13.9,0.0,0.17022535,44.0,0.0,0.0,1
2.2309666,8.9,15.6,13.3,61.0,43.0,93.0,0.0,392.0,0.0,0.0,817.0,0.0,0.21,0.21,0.21,22,6,0.21,13.3,0.0,0.15427545,44.0,0.0,0.0,1
1.5195333,9.4,17.8,12.8,54.0,41.333333333333336,86.0,0.0,510.0,0.0,0.0,863.0,0.0,0.21,0.21,0.21,23,6,0.21,12.2,0.0,0.15072116,62.0,0.0,0.0,1
2.7187417,8.3,19.4,12.2,61.0,39.666666666666664,55.0,0.0,587.0,0.0,0.0,904.0,0.0,0.21,0.21,0.21,24,6,0.21,12.2,0.0,0.14447069,77.0,0.0,0.0,1
1.2178333,8.3,21.1,10.6,61.0,38.0,71.0,0.0,531.0,0.0,0.0,808.0,0.0,0.21,0.21,0.21,1,7,0.21,11.7,0.0,0.13827969,53.0,0.0,0.0,1
0.77135,9.4,20.6,10.6,59.0,44.0,64.0,55.0,502.0,0.0,316.0,835.0,0.0,0.21,0.21,0.21,2,7,0.21,10.0,0.0,0.13995625,57.0,0.0,0.0,1
0.76418334,12.2,19.4,10.6,53.0,47.0,59.0,196.0,375.0,0.0,548.0,719.0,0.0,0.21,0.21,0.21,3,7,0.21,9.4,0.0,0.14034563,58.0,0.0,0.0,1
0.76283336,15.6,18.3,10.0,43.0,52.0,57.0,392.0,208.0,0.0,817.0,566.0,0.0,0.21,0.21,0.21,4,7,0.21,8.9,0.0,0.14221478,61.0,0.0,0.0,1
0.9048833,17.8,17.2,7.8,41.333333333333336,60.0,71.0,510.0,59.0,0.0,863.0,178.0,0.0,0.21,0.21,0.21,5,7,0.21,9.4,0.0,0.14805655,54.0,0.0,0.0,1
1.10925,19.4,13.9,7.8,39.666666666666664,90.0,71.0,587.0,3.0,0.0,904.0,2.0,0.0,0.21,0.21,0.21,6,7,0.21,8.3,0.0,0.14900568,61.0,0.0,0.0,1
0.6967,21.1,13.9,7.8,38.0,87.0,66.0,531.0,0.0,0.0,808.0,0.0,0.0,0.21,0.21,0.21,7,7,0.21,8.3,0.0,0.14245583,61.0,0.0,0.0,1
0.7879,20.6,13.9,8.9,44.0,83.0,66.0,502.0,0.0,50.0,835.0,0.0,227.0,0.21,0.21,0.21,8,7,0.21,9.4,38.983334,0.14216802,59.0,55.0,316.0,1
0.9898667,19.4,13.9,12.8,47.0,87.0,53.0,375.0,0.0,213.0,719.0,0.0,599.0,0.21,0.21,0.21,9,7,0.21,12.2,160.4625,0.1458142,53.0,196.0,548.0,1
1.0661167,18.3,13.3,16.7,52.0,93.0,43.0,208.0,0.0,380.0,566.0,0.0,750.0,0.21,0.21,0.21,10,7,0.21,15.6,299.81668,0.15025996,43.0,392.0,817.0,1
0.57923335,17.2,12.8,19.4,60.0,86.0,41.75,59.0,0.0,508.0,178.0,0.0,824.0,0.21,0.21,0.21,11,7,0.21,17.8,312.49582,0.151168,41.333333333333336,510.0,863.0,1
0.7373,13.9,12.2,21.1,90.0,55.0,40.5,3.0,0.0,582.0,2.0,0.0,863.0,0.21,0.21,0.21,12,7,0.21,19.4,347.575,0.1452942,39.666666666666664,587.0,904.0,1
0.74205,13.9,10.6,23.3,87.0,71.0,39.25,0.0,0.0,585.0,0.0,0.0,864.0,0.21,0.21,0.21,13,7,0.21,21.1,343.28333,0.14460199,38.0,531.0,808.0,1
0.77055,13.9,10.6,22.2,83.0,64.0,38.0,0.0,0.0,475.0,0.0,0.0,723.0,0.21,0.21,0.21,14,7,0.21,20.6,360.05,0.14783072,44.0,502.0,835.0,1
1.2550666,13.9,10.6,20.6,87.0,59.0,39.0,0.0,0.0,372.0,0.0,0.0,708.0,0.21,0.21,0.21,15,7,0.21,19.4,97.25833,0.15717345,47.0,375.0,719.0,1
1.1415833,13.3,10.0,19.4,93.0,57.0,44.0,0.0,0.0,226.0,0.0,0.0,610.0,0.21,0.21,0.21,16,7,0.21,18.3,13.495833,0.1666065,52.0,208.0,566.0,1
0.80506665,12.8,7.8,17.2,86.0,71.0,48.0,0.0,0.0,61.0,0.0,0.0,281.0,0.21,0.21,0.21,17,7,0.21,17.2,0.0,0.17265226,60.0,59.0,178.0,1
0.9317833,12.2,7.8,15.0,55.0,71.0,70.0,0.0,0.0,2.0,0.0,0.0,2.0,0.21,0.21,0.21,18,7,0.21,13.9,0.0,0.17473222,90.0,3.0,2.0,1
1.69882495,10.6,7.8,14.4,71.0,66.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,19,7,0.21,13.9,0.0,0.17368622,87.0,0.0,0.0,1
2.4658666,10.6,8.9,14.4,64.0,66.0,81.0,0.0,50.0,0.0,0.0,227.0,0.0,0.21,0.21,0.21,20,7,0.21,13.9,0.0,0.17518984,83.0,0.0,0.0,1
1.89535,10.6,12.8,14.4,59.0,53.0,65.0,0.0,213.0,0.0,0.0,599.0,0.0,0.21,0.21,0.21,21,7,0.21,13.9,0.0,0.171795,87.0,0.0,0.0,1
1.9501667,10.0,16.7,12.2,57.0,43.0,69.0,0.0,380.0,0.0,0.0,750.0,0.0,0.21,0.21,0.21,22,7,0.21,13.3,0.0,0.15361536,93.0,0.0,0.0,1
1.1202333,7.8,19.4,13.3,71.0,41.75,53.0,0.0,508.0,0.0,0.0,824.0,0.0,0.21,0.21,0.21,23,7,0.21,12.8,0.0,0.14331098,86.0,0.0,0.0,1
0.63346666,7.8,21.1,15.0,71.0,40.5,41.0,0.0,582.0,0.0,0.0,863.0,0.0,0.21,0.21,0.21,24,7,0.21,12.2,0.0,0.14377536,55.0,0.0,0.0,1
0.49913332,7.8,23.3,11.7,66.0,39.25,53.0,0.0,585.0,0.0,0.0,864.0,0.0,0.21,0.21,0.21,1,1,0.21,10.6,0.0,0.14370926,71.0,0.0,0.0,1
0.52898335,8.9,22.2,9.4,66.0,38.0,61.0,50.0,475.0,0.0,227.0,723.0,0.0,0.21,0.21,0.21,2,1,0.21,10.6,0.0,0.14364778,64.0,0.0,0.0,1
0.75275,12.8,20.6,10.6,53.0,39.0,48.0,213.0,372.0,0.0,599.0,708.0,0.0,0.21,0.21,0.21,3,1,0.21,10.6,0.0,0.14402416,59.0,0.0,0.0,1
0.7730167,16.7,19.4,11.7,43.0,44.0,38.0,380.0,226.0,0.0,750.0,610.0,0.0,0.21,0.21,0.21,4,1,0.21,10.0,0.0,0.14689003,57.0,0.0,0.0,1
0.71818334,19.4,17.2,13.3,41.75,48.0,38.0,508.0,61.0,0.0,824.0,281.0,0.0,0.21,0.21,0.21,5,1,0.21,7.8,0.0,0.15352717,71.0,0.0,0.0,1
0.38655,21.1,15.0,11.7,40.5,70.0,38.0,582.0,2.0,0.0,863.0,2.0,0.0,0.21,0.21,0.21,6,1,0.21,7.8,0.0,0.15927848,71.0,0.0,0.0,1
0.28615,23.3,14.4,12.8,39.25,84.0,39.0,585.0,0.0,0.0,864.0,0.0,0.0,0.21,0.21,0.21,7,1,0.21,7.8,0.0,0.15319355,66.0,0.0,0.0,1
0.61575,22.2,14.4,12.8,38.0,81.0,40.0,475.0,0.0,40.0,723.0,0.0,49.0,0.21,0.21,0.21,8,1,0.21,8.9,53.7375,0.15424986,66.0,50.0,227.0,1
0.7809167,20.6,14.4,18.3,39.0,65.0,40.266666666666666,372.0,0.0,179.0,708.0,0.0,333.0,0.21,0.21,0.21,9,1,0.21,12.8,163.36667,0.15480867,53.0,213.0,599.0,1
0.76318336,19.4,12.2,21.1,44.0,69.0,40.53333333333333,226.0,0.0,341.0,610.0,0.0,513.0,0.21,0.21,0.21,10,1,0.21,16.7,319.4625,0.1623964,43.0,380.0,750.0,1
0.583,17.2,13.3,23.9,48.0,53.0,40.8,61.0,0.0,469.0,281.0,0.0,607.0,0.21,0.21,0.21,11,1,0.21,19.4,435.42917,0.1629202,41.75,508.0,824.0,1
0.33358333,15.0,15.0,25.0,70.0,41.0,41.06666666666667,2.0,0.0,541.0,2.0,0.0,651.0,0.21,0.21,0.21,12,1,0.21,21.1,498.07916,0.1566863,40.5,582.0,863.0,1
0.33433333,14.4,11.7,26.1,84.0,53.0,41.333333333333336,0.0,0.0,546.0,0.0,0.0,655.0,0.21,0.21,0.21,13,1,0.21,23.3,511.39166,0.15316711,39.25,585.0,864.0,1
0.32126668,14.4,9.4,26.4,81.0,61.0,41.6,0.0,0.0,481.0,0.0,0.0,617.0,0.21,0.21,0.21,14,1,0.21,22.2,467.12082,0.1519644,38.0,475.0,723.0,1
0.33041668,14.4,10.6,26.7,65.0,48.0,41.86666666666667,0.0,0.0,355.0,0.0,0.0,526.0,0.21,0.21,0.21,15,1,0.21,20.6,361.49167,0.16243324,39.0,372.0,708.0,1
0.47463334,12.2,11.7,23.9,69.0,38.0,42.13333333333333,0.0,0.0,194.0,0.0,0.0,353.0,0.21,0.21,0.21,16,1,0.21,19.4,135.85834,0.17184499,44.0,226.0,610.0,1
0.53963333,13.3,13.3,22.2,53.0,38.0,42.4,0.0,0.0,42.0,0.0,0.0,61.0,0.21,0.21,0.21,17,1,0.21,17.2,0.0,0.17983083,48.0,61.0,281.0,1
1.4308333,15.0,11.7,21.7,41.0,38.0,42.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,18,1,0.21,15.0,0.0,0.18631497,70.0,2.0,2.0,1
1.3579167,11.7,12.8,21.1,53.0,39.0,42.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,19,1,0.21,14.4,0.0,0.17816849,84.0,0.0,0.0,1
1.9636166,9.4,12.8,21.1,61.0,40.0,43.2,0.0,40.0,0.0,0.0,49.0,0.0,0.21,0.21,0.21,20,1,0.21,14.4,0.0,0.17581359,81.0,0.0,0.0,1
2.1446333,10.6,18.3,20.6,48.0,40.266666666666666,43.46666666666667,0.0,179.0,0.0,0.0,333.0,0.0,0.21,0.21,0.21,21,1,0.21,14.4,0.0,0.16352017,65.0,0.0,0.0,1
1.5092334,11.7,21.1,18.3,38.0,40.53333333333333,43.733333333333334,0.0,341.0,0.0,0.0,513.0,0.0,0.21,0.21,0.21,22,1,0.21,12.2,0.0,0.14476071,69.0,0.0,0.0,1
0.9735,13.3,23.9,15.0,38.0,40.8,44.0,0.0,469.0,0.0,0.0,607.0,0.0,0.21,0.21,0.21,23,1,0.21,13.3,0.0,0.14170343,53.0,0.0,0.0,1
1.6811,11.7,25.0,16.7,38.0,41.06666666666667,50.0,0.0,541.0,0.0,0.0,651.0,0.0,0.21,0.21,0.21,24,1,0.21,15.0,0.0,0.14220577,41.0,0.0,0.0,1
0.7796,12.8,26.1,15.0,39.0,41.333333333333336,38.0,0.0,546.0,0.0,0.0,655.0,0.0,0.21,0.21,0.21,1,2,0.21,11.7,0.0,0.14474724,53.0,0.0,0.0,1
0.71345,12.8,26.4,13.9,40.0,41.6,46.0,40.0,481.0,0.0,49.0,617.0,0.0,0.21,0.21,0.21,2,2,0.21,9.4,0.0,0.14309613,61.0,0.0,0.0,1
